transaction_id,customer_id,product_id,quantity,unit_price,total_amount,date,store_type,payment_method
T09300,C0717,P016,3,404.53,1213.59,2025-06-28,Online,Apple Pay
T09301,C0718,P004,1,446.63,446.63,2026-05-28,Online,Cash
T09302,C0840,P017,5,270.43,1352.15,2025-05-25,In-Store,Credit Card
T09303,C0416,P020,3,431.54,1294.62,2026-05-15,Online,Apple Pay
T09304,C0952,P027,4,137.15,548.6,2025-02-23,Online,Debit Card
T09305,C0099,P023,4,44.5,178.0,2026-03-06,Online,PayPal
T09306,C0452,P003,1,369.55,369.55,2025-04-13,Online,Debit Card
T09307,C0350,P025,5,319.66,1598.3,2025-12-07,Online,Cash
T09308,C0921,P006,2,113.23,226.46,2025-02-26,Online,Cash
T09309,C0763,P002,4,141.14,564.56,2026-06-13,Online,Apple Pay
T09310,C0658,P006,5,113.23,566.15,2025-05-15,In-Store,Apple Pay
T09311,C0542,P002,1,141.14,141.14,2024-08-30,In-Store,Apple Pay
T09312,C0620,P020,4,431.54,1726.16,2025-10-28,In-Store,Credit Card
T09313,C0364,P006,5,113.23,566.15,2025-01-24,Online,Apple Pay
T09314,C0975,P022,2,117.81,235.62,2026-06-06,Online,Credit Card
T09315,C0782,P011,1,403.88,403.88,2026-06-02,Online,PayPal
T09316,C0739,P005,3,213.85,641.55,2026-06-05,Online,Apple Pay
T09317,C0622,P019,5,415.56,2077.8,2025-03-21,Online,Debit Card
T09318,C0735,P030,1,85.88,85.88,2024-11-20,In-Store,Cash
T09319,C0217,P009,4,114.12,456.48,2026-02-11,In-Store,Apple Pay
T09320,C0029,P027,5,137.15,685.75,2025-04-04,In-Store,PayPal
T09321,C0045,P007,4,18.14,72.56,2026-05-03,In-Store,PayPal
T09322,C0951,P015,3,424.51,1273.53,2026-06-07,Online,PayPal
T09323,C0585,P003,2,369.55,739.1,2025-03-09,In-Store,Apple Pay
T09324,C0022,P021,4,353.76,1415.04,2024-10-24,In-Store,PayPal
T09325,C0007,P007,5,18.14,90.7,2026-03-16,In-Store,Apple Pay
T09326,C0185,P018,1,192.37,192.37,2025-11-14,In-Store,Cash
T09327,C0902,P001,3,321.52,964.56,2024-12-08,In-Store,Debit Card
T09328,C0669,P022,2,117.81,235.62,2024-12-21,In-Store,Credit Card
T09329,C0595,P008,2,326.69,653.38,2025-02-05,In-Store,Credit Card
T09330,C0779,P002,2,141.14,282.28,2026-05-27,In-Store,Credit Card
T09331,C0125,P022,5,117.81,589.05,2026-01-28,In-Store,Cash
T09332,C0882,P002,1,141.14,141.14,2026-04-20,Online,Credit Card
T09333,C0621,P003,2,369.55,739.1,2026-01-31,In-Store,Credit Card
T09334,C0602,P023,1,44.5,44.5,2024-12-31,In-Store,Cash
T09335,C0004,P025,5,319.66,1598.3,2025-05-24,Online,Apple Pay
T09336,C0051,P006,1,113.23,113.23,2025-12-14,Online,Debit Card
T09337,C0512,P008,4,326.69,1306.76,2025-01-24,Online,Cash
T09338,C0025,P016,3,404.53,1213.59,2026-01-06,In-Store,Apple Pay
T09339,C0844,P011,4,403.88,1615.52,2025-07-07,In-Store,Credit Card
T09340,C0087,P016,3,404.53,1213.59,2026-02-24,In-Store,Debit Card
T09341,C0715,P020,4,431.54,1726.16,2025-06-29,Online,Credit Card
T09342,C0108,P029,5,89.71,448.55,2025-07-02,In-Store,Apple Pay
T09343,C0664,P023,5,44.5,222.5,2024-08-05,In-Store,PayPal
T09344,C0445,P012,1,173.42,173.42,2026-05-31,In-Store,Apple Pay
T09345,C0208,P020,3,431.54,1294.62,2026-02-23,In-Store,Apple Pay
T09346,C0713,P006,5,113.23,566.15,2024-07-10,Online,Cash
T09347,C0838,P006,2,113.23,226.46,2024-07-26,Online,Credit Card
T09348,C0363,P017,1,270.43,270.43,2025-12-29,Online,PayPal
T09349,C0411,P025,2,319.66,639.32,2026-02-28,In-Store,PayPal
T09350,C0749,P007,5,18.14,90.7,2024-11-09,Online,PayPal
T09351,C0046,P001,1,321.52,321.52,2024-12-17,In-Store,PayPal
T09352,C0109,P001,4,321.52,1286.08,2026-01-16,In-Store,PayPal
T09353,C0901,P024,5,55.0,275.0,2025-08-16,In-Store,Apple Pay
T09354,C0194,P001,3,321.52,964.56,2026-04-05,Online,Cash
T09355,C0134,P021,1,353.76,353.76,2026-06-08,In-Store,Apple Pay
T09356,C0269,P007,5,18.14,90.7,2024-11-17,In-Store,PayPal
T09357,C0512,P010,4,405.67,1622.68,2025-07-21,Online,PayPal
T09358,C0885,P003,5,369.55,1847.75,2025-07-13,In-Store,Cash
T09359,C0315,P006,2,113.23,226.46,2026-05-25,Online,PayPal
T09360,C0396,P001,5,321.52,1607.6,2024-08-13,In-Store,Credit Card
T09361,C0182,P015,3,424.51,1273.53,2026-05-29,Online,Credit Card
T09362,C0863,P002,1,141.14,141.14,2024-07-11,Online,Credit Card
T09363,C0714,P023,4,44.5,178.0,2025-10-17,In-Store,Apple Pay
T09364,C0656,P027,5,137.15,685.75,2026-04-09,Online,Debit Card
T09365,C0391,P009,4,114.12,456.48,2026-03-21,Online,Cash
T09366,C0092,P008,5,326.69,1633.45,2026-01-15,In-Store,Cash
T09367,C0590,P028,2,325.78,651.56,2024-10-11,Online,PayPal
T09368,C0245,P006,1,113.23,113.23,2025-10-17,Online,Credit Card
T09369,C0252,P010,5,405.67,2028.35,2024-11-08,In-Store,Cash
T09370,C0222,P019,1,415.56,415.56,2024-12-31,In-Store,Apple Pay
T09371,C0544,P019,2,415.56,831.12,2024-09-01,In-Store,PayPal
T09372,C0238,P023,2,44.5,89.0,2026-04-02,In-Store,PayPal
T09373,C0183,P015,4,424.51,1698.04,2026-01-26,Online,Credit Card
T09374,C0140,P027,5,137.15,685.75,2025-04-26,In-Store,Cash
T09375,C0980,P021,4,353.76,1415.04,2025-05-16,In-Store,Apple Pay
T09376,C0517,P013,1,478.82,478.82,2024-08-03,Online,Debit Card
T09377,C0572,P009,2,114.12,228.24,2024-06-16,In-Store,Cash
T09378,C0876,P025,5,319.66,1598.3,2025-10-13,Online,PayPal
T09379,C0764,P028,3,325.78,977.34,2025-03-27,Online,Apple Pay
T09380,C0237,P014,5,50.91,254.55,2026-02-28,Online,Debit Card
T09381,C0141,P003,5,369.55,1847.75,2024-08-23,Online,Credit Card
T09382,C0452,P029,4,89.71,358.84,2024-08-30,In-Store,PayPal
T09383,C0928,P014,1,50.91,50.91,2025-12-28,Online,Cash
T09384,C0667,P011,3,403.88,1211.64,2024-12-22,In-Store,PayPal
T09385,C0857,P026,1,188.24,188.24,2025-05-07,In-Store,PayPal
T09386,C0989,P015,4,424.51,1698.04,2024-11-28,In-Store,Apple Pay
T09387,C0800,P005,5,213.85,1069.25,2026-04-29,Online,Apple Pay
T09388,C0308,P011,2,403.88,807.76,2025-07-31,Online,Debit Card
T09389,C0686,P026,3,188.24,564.72,2025-02-07,Online,PayPal
T09390,C0657,P029,3,89.71,269.13,2025-01-27,Online,PayPal
T09391,C0254,P024,5,55.0,275.0,2025-04-18,Online,Credit Card
T09392,C0707,P028,3,325.78,977.34,2025-06-13,In-Store,PayPal
T09393,C0033,P016,5,404.53,2022.65,2024-07-06,Online,Apple Pay
T09394,C0162,P025,1,319.66,319.66,2025-06-23,In-Store,Cash
T09395,C0036,P005,2,213.85,427.7,2024-12-17,In-Store,Cash
T09396,C0719,P006,3,113.23,339.69,2024-08-03,In-Store,PayPal
T09397,C0428,P004,2,446.63,893.26,2025-07-20,In-Store,Debit Card
T09398,C0205,P013,5,478.82,2394.1,2025-02-26,Online,Apple Pay
T09399,C0549,P006,4,113.23,452.92,2025-01-21,In-Store,Credit Card
T09400,C0826,P018,5,192.37,961.85,2026-04-08,In-Store,PayPal
T09401,C0017,P014,4,50.91,203.64,2024-06-28,In-Store,Debit Card
T09402,C0793,P024,5,55.0,275.0,2025-02-28,In-Store,PayPal
T09403,C0822,P017,1,270.43,270.43,2025-08-22,Online,Credit Card
T09404,C0017,P021,3,353.76,1061.28,2025-07-11,Online,Apple Pay
T09405,C0799,P027,5,137.15,685.75,2025-05-14,In-Store,PayPal
T09406,C0638,P023,2,44.5,89.0,2025-01-14,In-Store,PayPal
T09407,C0862,P006,5,113.23,566.15,2025-12-14,Online,Credit Card
T09408,C0943,P024,1,55.0,55.0,2026-04-14,Online,Cash
T09409,C0819,P003,1,369.55,369.55,2024-07-16,In-Store,Cash
T09410,C0916,P001,5,321.52,1607.6,2025-03-30,Online,Debit Card
T09411,C0983,P025,2,319.66,639.32,2025-08-13,Online,PayPal
T09412,C0460,P012,3,173.42,520.26,2025-05-01,Online,Cash
T09413,C0315,P003,5,369.55,1847.75,2026-04-05,Online,Credit Card
T09414,C0092,P016,3,404.53,1213.59,2025-05-12,In-Store,Credit Card
T09415,C0876,P029,2,89.71,179.42,2025-01-16,In-Store,Apple Pay
T09416,C0379,P023,4,44.5,178.0,2026-01-08,Online,Credit Card
T09417,C0892,P009,4,114.12,456.48,2025-10-22,In-Store,Debit Card
T09418,C0394,P002,2,141.14,282.28,2024-07-15,In-Store,PayPal
T09419,C0931,P013,3,478.82,1436.46,2025-10-30,In-Store,Apple Pay
T09420,C0167,P017,1,270.43,270.43,2024-11-30,Online,Credit Card
T09421,C0851,P014,2,50.91,101.82,2025-05-17,In-Store,PayPal
T09422,C0813,P007,4,18.14,72.56,2025-02-23,Online,Debit Card
T09423,C0680,P017,2,270.43,540.86,2025-09-25,In-Store,Credit Card
T09424,C0502,P027,1,137.15,137.15,2025-12-03,In-Store,Debit Card
T09425,C0683,P015,3,424.51,1273.53,2025-12-26,Online,PayPal
T09426,C0395,P025,4,319.66,1278.64,2025-06-14,Online,Cash
T09427,C0949,P021,3,353.76,1061.28,2024-12-26,In-Store,Apple Pay
T09428,C0702,P015,1,424.51,424.51,2025-05-20,Online,Apple Pay
T09429,C0052,P007,2,18.14,36.28,2025-12-03,Online,Credit Card
T09430,C0453,P024,5,55.0,275.0,2025-09-14,In-Store,Credit Card
T09431,C0401,P009,2,114.12,228.24,2025-06-15,In-Store,Debit Card
T09432,C0077,P016,3,404.53,1213.59,2024-09-14,Online,Debit Card
T09433,C0001,P022,2,117.81,235.62,2024-09-29,Online,PayPal
T09434,C0649,P025,1,319.66,319.66,2026-01-27,In-Store,PayPal
T09435,C0409,P002,1,141.14,141.14,2024-08-31,In-Store,Cash
T09436,C0043,P030,5,85.88,429.4,2025-06-01,In-Store,Apple Pay
T09437,C0260,P023,1,44.5,44.5,2026-01-02,In-Store,PayPal
T09438,C0125,P014,2,50.91,101.82,2026-05-20,Online,Debit Card
T09439,C0446,P030,4,85.88,343.52,2025-12-24,In-Store,Credit Card
T09440,C0144,P003,5,369.55,1847.75,2025-01-10,In-Store,Cash
T09441,C0820,P009,1,114.12,114.12,2025-02-05,In-Store,Apple Pay
T09442,C0714,P019,3,415.56,1246.68,2024-11-06,Online,Apple Pay
T09443,C0663,P028,5,325.78,1628.9,2026-06-01,Online,PayPal
T09444,C0745,P016,4,404.53,1618.12,2025-08-10,Online,Cash
T09445,C0061,P017,3,270.43,811.29,2025-12-24,Online,PayPal
T09446,C0607,P027,2,137.15,274.3,2025-07-09,Online,Credit Card
T09447,C0834,P026,5,188.24,941.2,2025-09-18,Online,Credit Card
T09448,C0667,P022,3,117.81,353.43,2026-05-07,Online,Cash
T09449,C0597,P004,5,446.63,2233.15,2024-10-10,In-Store,Cash
T09450,C0116,P010,3,405.67,1217.01,2024-06-28,Online,PayPal
T09451,C0008,P025,1,319.66,319.66,2024-08-24,Online,Cash
T09452,C0985,P009,3,114.12,342.36,2025-06-09,In-Store,Cash
T09453,C0596,P028,2,325.78,651.56,2024-11-23,Online,PayPal
T09454,C0876,P029,2,89.71,179.42,2024-11-15,In-Store,PayPal
T09455,C0158,P016,1,404.53,404.53,2025-04-28,Online,Debit Card
T09456,C0841,P001,1,321.52,321.52,2025-04-27,Online,Apple Pay
T09457,C0310,P002,1,141.14,141.14,2025-08-17,Online,Credit Card
T09458,C0635,P025,5,319.66,1598.3,2025-11-16,In-Store,PayPal
T09459,C0447,P020,5,431.54,2157.7,2025-11-14,In-Store,Apple Pay
T09460,C0373,P006,5,113.23,566.15,2024-10-09,In-Store,Cash
T09461,C0076,P002,5,141.14,705.7,2025-12-04,Online,Apple Pay
T09462,C0192,P016,5,404.53,2022.65,2025-10-29,Online,Debit Card
T09463,C0678,P001,4,321.52,1286.08,2025-02-01,In-Store,PayPal
T09464,C0973,P010,5,405.67,2028.35,2026-02-13,Online,Apple Pay
T09465,C0320,P022,3,117.81,353.43,2025-08-04,Online,PayPal
T09466,C0196,P023,2,44.5,89.0,2024-11-04,Online,Cash
T09467,C0671,P010,1,405.67,405.67,2024-08-25,Online,Credit Card
T09468,C0196,P017,1,270.43,270.43,2025-01-10,In-Store,Debit Card
T09469,C0223,P002,1,141.14,141.14,2025-04-12,In-Store,Apple Pay
T09470,C0849,P023,5,44.5,222.5,2025-09-04,Online,Debit Card
T09471,C0297,P030,2,85.88,171.76,2024-06-30,In-Store,Credit Card
T09472,C0745,P028,2,325.78,651.56,2024-12-29,Online,PayPal
T09473,C0405,P002,2,141.14,282.28,2026-04-03,In-Store,Apple Pay
T09474,C0854,P030,1,85.88,85.88,2024-06-15,Online,Debit Card
T09475,C0011,P015,2,424.51,849.02,2025-03-11,In-Store,Debit Card
T09476,C0960,P014,3,50.91,152.73,2025-03-08,Online,Debit Card
T09477,C0550,P023,4,44.5,178.0,2025-04-20,In-Store,Credit Card
T09478,C0834,P020,4,431.54,1726.16,2026-05-08,In-Store,Apple Pay
T09479,C0031,P008,3,326.69,980.07,2024-10-02,Online,Cash
T09480,C0941,P011,2,403.88,807.76,2025-06-18,In-Store,Apple Pay
T09481,C0726,P019,4,415.56,1662.24,2025-03-08,In-Store,PayPal
T09482,C0054,P017,5,270.43,1352.15,2025-06-27,In-Store,Apple Pay
T09483,C0884,P002,2,141.14,282.28,2025-07-26,Online,Credit Card
T09484,C0460,P003,3,369.55,1108.65,2026-03-16,Online,PayPal
T09485,C0864,P011,1,403.88,403.88,2025-01-26,Online,Debit Card
T09486,C0853,P022,2,117.81,235.62,2025-06-24,Online,PayPal
T09487,C0875,P003,1,369.55,369.55,2025-08-15,Online,Cash
T09488,C0732,P004,4,446.63,1786.52,2026-01-03,Online,PayPal
T09489,C0818,P014,4,50.91,203.64,2025-11-28,Online,PayPal
T09490,C0284,P006,2,113.23,226.46,2025-04-13,In-Store,PayPal
T09491,C0297,P016,1,404.53,404.53,2025-08-30,In-Store,Cash
T09492,C0607,P028,2,325.78,651.56,2024-08-24,Online,Apple Pay
T09493,C0865,P002,4,141.14,564.56,2025-03-04,Online,Cash
T09494,C0565,P011,3,403.88,1211.64,2024-11-03,Online,Debit Card
T09495,C0569,P008,1,326.69,326.69,2024-12-01,Online,Cash
T09496,C0591,P025,2,319.66,639.32,2024-07-08,In-Store,Debit Card
T09497,C0994,P026,2,188.24,376.48,2025-05-31,In-Store,Cash
T09498,C0667,P014,4,50.91,203.64,2025-03-23,Online,Apple Pay
T09499,C0906,P013,1,478.82,478.82,2024-12-26,In-Store,Debit Card
T09500,C0667,P026,2,188.24,376.48,2024-07-17,In-Store,Apple Pay
T09501,C0792,P027,2,137.15,274.3,2025-02-17,Online,Cash
T09502,C0629,P018,5,192.37,961.85,2025-12-31,In-Store,Cash
T09503,C0241,P009,1,114.12,114.12,2025-11-28,Online,Apple Pay
T09504,C0699,P020,5,431.54,2157.7,2024-10-13,Online,Credit Card
T09505,C0667,P009,2,114.12,228.24,2024-08-11,In-Store,Debit Card
T09506,C0320,P026,4,188.24,752.96,2024-12-06,Online,PayPal
T09507,C0008,P004,4,446.63,1786.52,2024-11-20,Online,Apple Pay
T09508,C0491,P005,3,213.85,641.55,2024-10-17,Online,Cash
T09509,C0565,P007,3,18.14,54.42,2025-06-09,In-Store,Cash
T09510,C0625,P001,5,321.52,1607.6,2025-12-12,In-Store,Debit Card
T09511,C0802,P012,3,173.42,520.26,2026-04-24,In-Store,Apple Pay
T09512,C0517,P004,4,446.63,1786.52,2025-02-01,In-Store,Debit Card
T09513,C0788,P018,1,192.37,192.37,2025-07-16,Online,Cash
T09514,C0957,P012,1,173.42,173.42,2025-01-20,In-Store,Cash
T09515,C0368,P002,1,141.14,141.14,2025-02-25,In-Store,Cash
T09516,C0287,P021,3,353.76,1061.28,2025-01-23,In-Store,Debit Card
T09517,C0167,P009,3,114.12,342.36,2025-09-14,In-Store,PayPal
T09518,C0104,P009,2,114.12,228.24,2024-06-29,Online,Credit Card
T09519,C0761,P014,3,50.91,152.73,2026-05-12,Online,PayPal
T09520,C0302,P014,1,50.91,50.91,2024-06-19,In-Store,Debit Card
T09521,C0676,P012,3,173.42,520.26,2025-07-06,Online,Credit Card
T09522,C0027,P007,5,18.14,90.7,2025-02-18,In-Store,Apple Pay
T09523,C0317,P018,3,192.37,577.11,2026-04-23,Online,Debit Card
T09524,C0882,P012,4,173.42,693.68,2025-10-05,Online,Apple Pay
T09525,C0775,P002,3,141.14,423.42,2025-04-08,Online,PayPal
T09526,C0752,P015,1,424.51,424.51,2025-11-09,In-Store,Credit Card
T09527,C0504,P028,2,325.78,651.56,2026-01-16,In-Store,Debit Card
T09528,C0145,P011,2,403.88,807.76,2024-12-19,In-Store,Debit Card
T09529,C0430,P027,4,137.15,548.6,2025-10-19,In-Store,Credit Card
T09530,C0727,P015,2,424.51,849.02,2024-12-03,Online,Debit Card
T09531,C0649,P023,5,44.5,222.5,2026-04-20,Online,Debit Card
T09532,C0529,P004,1,446.63,446.63,2026-02-02,In-Store,Credit Card
T09533,C0909,P015,5,424.51,2122.55,2025-02-08,Online,PayPal
T09534,C0968,P027,3,137.15,411.45,2026-02-25,In-Store,PayPal
T09535,C0899,P008,2,326.69,653.38,2025-05-29,Online,Credit Card
T09536,C0925,P015,2,424.51,849.02,2024-08-05,In-Store,PayPal
T09537,C0971,P006,5,113.23,566.15,2024-11-08,In-Store,Debit Card
T09538,C0776,P004,4,446.63,1786.52,2025-02-19,Online,Credit Card
T09539,C0090,P027,3,137.15,411.45,2026-01-31,Online,Debit Card
T09540,C0108,P018,1,192.37,192.37,2024-12-27,In-Store,Debit Card
T09541,C0998,P016,2,404.53,809.06,2024-06-29,Online,Apple Pay
T09542,C0750,P020,3,431.54,1294.62,2025-12-13,In-Store,Credit Card
T09543,C0028,P013,2,478.82,957.64,2024-10-29,Online,Cash
T09544,C0821,P005,1,213.85,213.85,2026-02-06,Online,Apple Pay
T09545,C0305,P013,5,478.82,2394.1,2026-03-31,In-Store,Credit Card
T09546,C0694,P016,1,404.53,404.53,2024-08-25,Online,Debit Card
T09547,C0070,P030,5,85.88,429.4,2025-06-01,Online,PayPal
T09548,C0078,P027,3,137.15,411.45,2025-07-27,Online,Cash
T09549,C0090,P027,4,137.15,548.6,2025-04-06,Online,Debit Card
T09550,C0531,P010,3,405.67,1217.01,2026-06-01,In-Store,Credit Card
T09551,C0435,P019,5,415.56,2077.8,2024-12-01,In-Store,Cash
T09552,C0457,P028,2,325.78,651.56,2025-01-11,Online,Credit Card
T09553,C0289,P003,5,369.55,1847.75,2025-07-28,In-Store,Credit Card
T09554,C0215,P011,2,403.88,807.76,2025-10-10,Online,PayPal
T09555,C0193,P011,3,403.88,1211.64,2025-10-12,In-Store,PayPal
T09556,C0219,P009,2,114.12,228.24,2025-08-06,In-Store,PayPal
T09557,C0133,P026,1,188.24,188.24,2025-05-24,Online,Apple Pay
T09558,C0370,P007,1,18.14,18.14,2024-06-22,Online,Credit Card
T09559,C0302,P027,4,137.15,548.6,2025-03-11,Online,Credit Card
T09560,C0013,P003,3,369.55,1108.65,2026-05-17,Online,Debit Card
T09561,C0125,P010,2,405.67,811.34,2026-05-25,In-Store,PayPal
T09562,C0342,P028,4,325.78,1303.12,2025-03-25,In-Store,Debit Card
T09563,C0049,P005,4,213.85,855.4,2025-02-04,Online,Debit Card
T09564,C0696,P015,2,424.51,849.02,2025-09-02,In-Store,Apple Pay
T09565,C0774,P010,4,405.67,1622.68,2025-07-06,Online,Credit Card
T09566,C0501,P004,4,446.63,1786.52,2024-12-16,Online,Cash
T09567,C0820,P004,5,446.63,2233.15,2024-09-11,In-Store,Cash
T09568,C0928,P021,4,353.76,1415.04,2025-05-13,In-Store,Apple Pay
T09569,C0488,P021,4,353.76,1415.04,2025-11-10,In-Store,Credit Card
T09570,C0223,P026,5,188.24,941.2,2026-04-07,In-Store,Apple Pay
T09571,C0673,P009,1,114.12,114.12,2026-02-11,Online,Debit Card
T09572,C0622,P001,5,321.52,1607.6,2025-09-26,Online,Cash
T09573,C0995,P023,5,44.5,222.5,2025-01-23,Online,Cash
T09574,C0468,P014,2,50.91,101.82,2026-01-07,Online,PayPal
T09575,C0519,P013,4,478.82,1915.28,2026-03-02,Online,Credit Card
T09576,C0282,P002,3,141.14,423.42,2026-04-17,Online,Cash
T09577,C0259,P025,3,319.66,958.98,2025-06-06,In-Store,Cash
T09578,C0420,P002,5,141.14,705.7,2026-06-01,Online,Apple Pay
T09579,C0849,P028,2,325.78,651.56,2026-01-13,In-Store,Credit Card
T09580,C0552,P005,5,213.85,1069.25,2025-10-27,Online,Apple Pay
T09581,C0985,P025,5,319.66,1598.3,2026-04-21,In-Store,PayPal
T09582,C0746,P002,1,141.14,141.14,2025-12-17,Online,Credit Card
T09583,C0357,P017,4,270.43,1081.72,2025-04-01,In-Store,Cash
T09584,C0340,P029,5,89.71,448.55,2025-07-26,Online,Cash
T09585,C0109,P022,5,117.81,589.05,2025-11-10,In-Store,Debit Card
T09586,C0678,P019,4,415.56,1662.24,2024-11-06,Online,Credit Card
T09587,C0371,P001,3,321.52,964.56,2025-01-13,In-Store,Cash
T09588,C0196,P017,2,270.43,540.86,2024-09-16,Online,Apple Pay
T09589,C0084,P004,5,446.63,2233.15,2026-04-11,In-Store,PayPal
T09590,C0032,P028,4,325.78,1303.12,2025-08-16,Online,Cash
T09591,C0322,P009,4,114.12,456.48,2024-12-08,In-Store,Credit Card
T09592,C0144,P005,1,213.85,213.85,2026-05-14,In-Store,Credit Card
T09593,C0787,P013,3,478.82,1436.46,2025-03-09,Online,Apple Pay
T09594,C0573,P007,3,18.14,54.42,2025-10-18,Online,Credit Card
T09595,C0704,P020,3,431.54,1294.62,2024-06-20,In-Store,PayPal
T09596,C0737,P004,3,446.63,1339.89,2025-12-28,Online,PayPal
T09597,C0274,P006,3,113.23,339.69,2024-06-15,Online,Apple Pay
T09598,C0778,P029,5,89.71,448.55,2024-07-02,In-Store,Apple Pay
T09599,C0480,P024,5,55.0,275.0,2025-06-21,Online,Debit Card
T09600,C0999,P006,1,113.23,113.23,2025-07-14,Online,Credit Card
T09601,C0467,P014,2,50.91,101.82,2025-06-16,Online,PayPal
T09602,C0023,P026,5,188.24,941.2,2026-01-06,In-Store,Apple Pay
T09603,C0779,P010,1,405.67,405.67,2025-12-28,Online,Debit Card
T09604,C0303,P021,4,353.76,1415.04,2026-01-13,Online,Apple Pay
T09605,C0376,P017,4,270.43,1081.72,2025-09-12,Online,PayPal
T09606,C0098,P011,1,403.88,403.88,2024-11-23,In-Store,Cash
T09607,C0438,P021,4,353.76,1415.04,2025-09-27,In-Store,Credit Card
T09608,C0535,P008,4,326.69,1306.76,2024-10-28,In-Store,PayPal
T09609,C0153,P028,4,325.78,1303.12,2026-03-21,Online,PayPal
T09610,C0308,P016,4,404.53,1618.12,2026-01-21,Online,PayPal
T09611,C0577,P004,5,446.63,2233.15,2026-03-05,In-Store,Apple Pay
T09612,C0085,P009,1,114.12,114.12,2025-08-28,Online,Credit Card
T09613,C0515,P019,4,415.56,1662.24,2025-03-08,In-Store,Credit Card
T09614,C0237,P019,2,415.56,831.12,2026-05-27,Online,PayPal
T09615,C0475,P004,1,446.63,446.63,2025-12-20,In-Store,PayPal
T09616,C0230,P014,1,50.91,50.91,2026-01-25,In-Store,Debit Card
T09617,C0138,P018,3,192.37,577.11,2026-03-12,In-Store,Apple Pay
T09618,C0792,P010,5,405.67,2028.35,2024-10-22,In-Store,PayPal
T09619,C0616,P023,1,44.5,44.5,2025-03-29,Online,Credit Card
T09620,C0268,P029,2,89.71,179.42,2025-02-07,Online,Apple Pay
T09621,C0453,P025,5,319.66,1598.3,2025-02-26,Online,PayPal
T09622,C0414,P010,5,405.67,2028.35,2025-07-13,Online,PayPal
T09623,C0479,P002,1,141.14,141.14,2025-07-26,In-Store,Cash
T09624,C0125,P008,1,326.69,326.69,2024-10-23,Online,Credit Card
T09625,C0096,P006,5,113.23,566.15,2025-04-23,In-Store,PayPal
T09626,C0251,P020,2,431.54,863.08,2025-10-21,Online,Credit Card
T09627,C0834,P027,3,137.15,411.45,2026-06-12,In-Store,Apple Pay
T09628,C0836,P018,3,192.37,577.11,2025-01-16,Online,Cash
T09629,C0807,P027,1,137.15,137.15,2025-03-25,Online,Apple Pay
T09630,C0377,P008,5,326.69,1633.45,2025-11-06,Online,Apple Pay
T09631,C0059,P017,1,270.43,270.43,2024-07-19,Online,PayPal
T09632,C0248,P019,4,415.56,1662.24,2026-04-07,In-Store,Debit Card
T09633,C0747,P028,2,325.78,651.56,2026-02-09,In-Store,Apple Pay
T09634,C0826,P008,4,326.69,1306.76,2025-03-31,In-Store,Credit Card
T09635,C0996,P026,3,188.24,564.72,2024-06-23,Online,Apple Pay
T09636,C0142,P027,3,137.15,411.45,2024-11-16,Online,Debit Card
T09637,C0211,P026,1,188.24,188.24,2024-10-09,Online,PayPal
T09638,C0265,P009,1,114.12,114.12,2024-08-06,Online,Credit Card
T09639,C0607,P013,1,478.82,478.82,2025-04-29,Online,Credit Card
T09640,C0389,P010,1,405.67,405.67,2026-01-11,In-Store,Credit Card
T09641,C0254,P018,4,192.37,769.48,2025-03-13,Online,Credit Card
T09642,C0803,P024,1,55.0,55.0,2025-12-12,In-Store,Debit Card
T09643,C0181,P015,1,424.51,424.51,2025-05-10,In-Store,PayPal
T09644,C0168,P030,4,85.88,343.52,2024-09-18,In-Store,Debit Card
T09645,C0767,P024,3,55.0,165.0,2025-09-18,Online,Cash
T09646,C0272,P012,2,173.42,346.84,2025-02-07,In-Store,Apple Pay
T09647,C0123,P020,1,431.54,431.54,2024-07-01,In-Store,Credit Card
T09648,C0987,P006,3,113.23,339.69,2024-10-01,In-Store,PayPal
T09649,C0753,P027,2,137.15,274.3,2026-01-24,In-Store,Credit Card
