transaction_id,customer_id,product_id,quantity,unit_price,total_amount,date,store_type,payment_method,year,month,month_name,day_of_week,cost_price,profit,profit_margin
T08697,C0711,P004,3,446.63,1339.89,2025-04-24,Online,Debit Card,2025,4,April,Thursday,190.3,768.99,57.39
T08698,C0169,P025,1,319.66,319.66,2024-07-23,In-Store,Cash,2024,7,July,Tuesday,162.85,156.81,49.06
T08699,C0845,P005,4,213.85,855.4,2024-12-29,In-Store,PayPal,2024,12,December,Sunday,87.45,505.6,59.11
T08700,C0799,P007,1,18.14,18.14,2025-09-26,Online,Debit Card,2025,9,September,Friday,8.34,9.8,54.02
T08701,C0340,P029,1,89.71,89.71,2024-07-01,In-Store,Apple Pay,2024,7,July,Monday,55.51,34.2,38.12
T08702,C0445,P028,5,325.78,1628.9,2025-09-04,In-Store,Credit Card,2025,9,September,Thursday,189.84,679.7,41.73
T08703,C0413,P019,4,415.56,1662.24,2025-10-16,Online,PayPal,2025,10,October,Thursday,243.33,688.92,41.45
T08704,C0507,P027,4,137.15,548.6,2024-08-28,In-Store,Credit Card,2024,8,August,Wednesday,93.4,175.0,31.9
T08705,C0892,P013,3,478.82,1436.46,2025-11-17,In-Store,Debit Card,2025,11,November,Monday,239.88,716.82,49.9
T08706,C0146,P010,5,405.67,2028.35,2024-10-17,In-Store,Cash,2024,10,October,Thursday,163.06,1213.05,59.8
T08707,C0092,P015,1,424.51,424.51,2025-10-06,Online,Cash,2025,10,October,Monday,246.69,177.82,41.89
T08708,C0343,P006,2,113.23,226.46,2025-12-23,In-Store,Debit Card,2025,12,December,Tuesday,62.46,101.54,44.84
T08709,C0878,P023,4,44.5,178.0,2024-07-13,In-Store,Debit Card,2024,7,July,Saturday,20.91,94.36,53.01
T08710,C0157,P014,1,50.91,50.91,2025-02-21,In-Store,PayPal,2025,2,February,Friday,21.84,29.07,57.1
T08711,C0580,P019,4,415.56,1662.24,2024-07-03,Online,Apple Pay,2024,7,July,Wednesday,243.33,688.92,41.45
T08712,C0303,P029,2,89.71,179.42,2026-01-17,In-Store,Debit Card,2026,1,January,Saturday,55.51,68.4,38.12
T08713,C0611,P030,5,85.88,429.4,2024-08-21,In-Store,Cash,2024,8,August,Wednesday,44.13,208.75,48.61
T08714,C0345,P002,5,141.14,705.7,2025-01-19,In-Store,Credit Card,2025,1,January,Sunday,65.91,376.15,53.3
T08715,C0206,P002,5,141.14,705.7,2026-06-14,In-Store,PayPal,2026,6,June,Sunday,65.91,376.15,53.3
T08716,C0807,P019,3,415.56,1246.68,2024-12-07,In-Store,PayPal,2024,12,December,Saturday,243.33,516.69,41.45
T08717,C0446,P021,3,353.76,1061.28,2025-01-09,Online,Credit Card,2025,1,January,Thursday,146.37,622.17,58.62
T08718,C0482,P006,1,113.23,113.23,2025-07-30,In-Store,Debit Card,2025,7,July,Wednesday,62.46,50.77,44.84
T08719,C0033,P017,1,270.43,270.43,2025-08-14,Online,Credit Card,2025,8,August,Thursday,187.12,83.31,30.81
T08720,C0017,P002,2,141.14,282.28,2025-12-11,In-Store,Debit Card,2025,12,December,Thursday,65.91,150.46,53.3
T08721,C0390,P002,4,141.14,564.56,2025-05-16,Online,Debit Card,2025,5,May,Friday,65.91,300.92,53.3
T08722,C0360,P014,4,50.91,203.64,2026-02-20,In-Store,Debit Card,2026,2,February,Friday,21.84,116.28,57.1
T08723,C0738,P019,2,415.56,831.12,2025-09-27,Online,Debit Card,2025,9,September,Saturday,243.33,344.46,41.45
T08724,C0292,P012,5,173.42,867.1,2025-09-15,In-Store,PayPal,2025,9,September,Monday,77.46,479.8,55.33
T08725,C0578,P005,2,213.85,427.7,2025-02-03,Online,Apple Pay,2025,2,February,Monday,87.45,252.8,59.11
T08726,C0684,P003,4,369.55,1478.2,2025-02-11,Online,Credit Card,2025,2,February,Tuesday,222.84,586.84,39.7
T08727,C0595,P012,1,173.42,173.42,2024-10-05,Online,Cash,2024,10,October,Saturday,77.46,95.96,55.33
T08728,C0011,P009,3,114.12,342.36,2026-01-08,In-Store,Apple Pay,2026,1,January,Thursday,65.82,144.9,42.32
T08729,C0738,P011,1,403.88,403.88,2025-05-03,In-Store,Debit Card,2025,5,May,Saturday,246.14,157.74,39.06
T08730,C1000,P025,2,319.66,639.32,2024-07-23,In-Store,PayPal,2024,7,July,Tuesday,162.85,313.62,49.06
T08731,C0312,P009,4,114.12,456.48,2025-11-06,Online,Apple Pay,2025,11,November,Thursday,65.82,193.2,42.32
T08732,C0527,P012,3,173.42,520.26,2024-10-15,In-Store,PayPal,2024,10,October,Tuesday,77.46,287.88,55.33
T08733,C0094,P028,4,325.78,1303.12,2026-02-15,In-Store,Credit Card,2026,2,February,Sunday,189.84,543.76,41.73
T08734,C0806,P001,5,321.52,1607.6,2025-08-27,Online,Cash,2025,8,August,Wednesday,131.02,952.5,59.25
T08735,C0203,P030,4,85.88,343.52,2024-12-30,Online,Apple Pay,2024,12,December,Monday,44.13,167.0,48.61
T08736,C0300,P007,3,18.14,54.42,2024-12-24,Online,Credit Card,2024,12,December,Tuesday,8.34,29.4,54.02
T08737,C0293,P013,3,478.82,1436.46,2026-05-09,In-Store,Debit Card,2026,5,May,Saturday,239.88,716.82,49.9
T08738,C0733,P022,3,117.81,353.43,2025-06-28,In-Store,Apple Pay,2025,6,June,Saturday,57.35,181.38,51.32
T08739,C0985,P022,5,117.81,589.05,2024-09-06,In-Store,PayPal,2024,9,September,Friday,57.35,302.3,51.32
T08740,C0937,P011,4,403.88,1615.52,2025-10-01,Online,Debit Card,2025,10,October,Wednesday,246.14,630.96,39.06
T08741,C0553,P006,4,113.23,452.92,2025-07-18,Online,PayPal,2025,7,July,Friday,62.46,203.08,44.84
T08742,C0134,P030,5,85.88,429.4,2026-02-08,Online,PayPal,2026,2,February,Sunday,44.13,208.75,48.61
T08743,C0399,P003,4,369.55,1478.2,2025-08-10,In-Store,Credit Card,2025,8,August,Sunday,222.84,586.84,39.7
T08744,C0567,P008,2,326.69,653.38,2025-01-04,In-Store,Cash,2025,1,January,Saturday,184.08,285.22,43.65
T08745,C0819,P005,3,213.85,641.55,2025-03-29,In-Store,Apple Pay,2025,3,March,Saturday,87.45,379.2,59.11
T08746,C0093,P030,5,85.88,429.4,2025-04-21,Online,Apple Pay,2025,4,April,Monday,44.13,208.75,48.61
T08747,C0281,P007,2,18.14,36.28,2026-05-10,In-Store,PayPal,2026,5,May,Sunday,8.34,19.6,54.02
T08748,C0045,P013,5,478.82,2394.1,2025-06-13,In-Store,Cash,2025,6,June,Friday,239.88,1194.7,49.9
T08749,C0327,P006,5,113.23,566.15,2024-11-13,Online,Cash,2024,11,November,Wednesday,62.46,253.85,44.84
T08750,C0042,P011,4,403.88,1615.52,2025-10-17,Online,PayPal,2025,10,October,Friday,246.14,630.96,39.06
T08751,C0060,P020,2,431.54,863.08,2025-08-28,Online,Credit Card,2025,8,August,Thursday,247.36,368.36,42.68
T08752,C0524,P016,5,404.53,2022.65,2025-01-17,In-Store,PayPal,2025,1,January,Friday,250.37,770.8,38.11
T08753,C0403,P017,5,270.43,1352.15,2024-12-04,Online,PayPal,2024,12,December,Wednesday,187.12,416.55,30.81
T08754,C0953,P028,2,325.78,651.56,2024-08-17,In-Store,Debit Card,2024,8,August,Saturday,189.84,271.88,41.73
T08755,C0367,P003,3,369.55,1108.65,2024-06-17,In-Store,Cash,2024,6,June,Monday,222.84,440.13,39.7
T08756,C0338,P006,2,113.23,226.46,2024-07-06,Online,Debit Card,2024,7,July,Saturday,62.46,101.54,44.84
T08757,C0840,P006,1,113.23,113.23,2024-06-22,In-Store,Apple Pay,2024,6,June,Saturday,62.46,50.77,44.84
T08758,C0033,P010,2,405.67,811.34,2025-08-23,In-Store,Credit Card,2025,8,August,Saturday,163.06,485.22,59.8
T08759,C0006,P011,5,403.88,2019.4,2026-02-23,Online,Debit Card,2026,2,February,Monday,246.14,788.7,39.06
T08760,C0339,P004,3,446.63,1339.89,2025-05-08,In-Store,Cash,2025,5,May,Thursday,190.3,768.99,57.39
T08761,C0298,P021,4,353.76,1415.04,2025-09-18,In-Store,Credit Card,2025,9,September,Thursday,146.37,829.56,58.62
T08762,C0927,P022,3,117.81,353.43,2024-11-24,Online,Debit Card,2024,11,November,Sunday,57.35,181.38,51.32
T08763,C0489,P009,4,114.12,456.48,2025-10-11,In-Store,Apple Pay,2025,10,October,Saturday,65.82,193.2,42.32
T08764,C0283,P009,4,114.12,456.48,2025-01-12,In-Store,Cash,2025,1,January,Sunday,65.82,193.2,42.32
T08765,C0126,P003,1,369.55,369.55,2025-01-18,In-Store,Credit Card,2025,1,January,Saturday,222.84,146.71,39.7
T08766,C0191,P003,2,369.55,739.1,2026-01-10,Online,PayPal,2026,1,January,Saturday,222.84,293.42,39.7
T08767,C0046,P004,2,446.63,893.26,2024-07-31,In-Store,PayPal,2024,7,July,Wednesday,190.3,512.66,57.39
T08768,C0360,P012,5,173.42,867.1,2025-02-02,In-Store,Cash,2025,2,February,Sunday,77.46,479.8,55.33
T08769,C0729,P021,1,353.76,353.76,2024-07-15,Online,Credit Card,2024,7,July,Monday,146.37,207.39,58.62
T08770,C0807,P011,3,403.88,1211.64,2025-05-31,Online,PayPal,2025,5,May,Saturday,246.14,473.22,39.06
T08771,C0534,P004,5,446.63,2233.15,2024-11-04,Online,Debit Card,2024,11,November,Monday,190.3,1281.65,57.39
T08772,C0222,P003,3,369.55,1108.65,2026-03-20,Online,Cash,2026,3,March,Friday,222.84,440.13,39.7
T08773,C0426,P002,4,141.14,564.56,2025-11-10,Online,Credit Card,2025,11,November,Monday,65.91,300.92,53.3
T08774,C0835,P012,2,173.42,346.84,2025-01-01,In-Store,PayPal,2025,1,January,Wednesday,77.46,191.92,55.33
T08775,C0768,P025,1,319.66,319.66,2024-12-05,Online,Debit Card,2024,12,December,Thursday,162.85,156.81,49.06
T08776,C0601,P017,3,270.43,811.29,2025-08-13,In-Store,Debit Card,2025,8,August,Wednesday,187.12,249.93,30.81
T08777,C0809,P012,5,173.42,867.1,2024-12-07,Online,Credit Card,2024,12,December,Saturday,77.46,479.8,55.33
T08778,C0897,P014,1,50.91,50.91,2026-04-30,Online,Debit Card,2026,4,April,Thursday,21.84,29.07,57.1
T08779,C0877,P029,3,89.71,269.13,2025-09-18,In-Store,Apple Pay,2025,9,September,Thursday,55.51,102.6,38.12
T08780,C0097,P006,5,113.23,566.15,2025-02-26,Online,PayPal,2025,2,February,Wednesday,62.46,253.85,44.84
T08781,C0573,P001,1,321.52,321.52,2025-10-09,In-Store,Credit Card,2025,10,October,Thursday,131.02,190.5,59.25
T08782,C0613,P025,3,319.66,958.98,2025-02-06,Online,Debit Card,2025,2,February,Thursday,162.85,470.43,49.06
T08783,C0936,P017,4,270.43,1081.72,2026-05-08,In-Store,Credit Card,2026,5,May,Friday,187.12,333.24,30.81
T08784,C0899,P007,3,18.14,54.42,2025-03-30,In-Store,Credit Card,2025,3,March,Sunday,8.34,29.4,54.02
T08785,C0590,P015,1,424.51,424.51,2025-07-11,Online,Cash,2025,7,July,Friday,246.69,177.82,41.89
T08786,C0422,P015,5,424.51,2122.55,2024-09-26,In-Store,Credit Card,2024,9,September,Thursday,246.69,889.1,41.89
T08787,C0514,P022,4,117.81,471.24,2025-06-18,In-Store,Credit Card,2025,6,June,Wednesday,57.35,241.84,51.32
T08788,C0495,P021,1,353.76,353.76,2026-01-01,Online,PayPal,2026,1,January,Thursday,146.37,207.39,58.62
T08789,C0625,P017,2,270.43,540.86,2026-05-05,Online,Debit Card,2026,5,May,Tuesday,187.12,166.62,30.81
T08790,C0770,P026,5,188.24,941.2,2024-07-22,In-Store,Credit Card,2024,7,July,Monday,87.13,505.55,53.71
T08791,C0503,P022,1,117.81,117.81,2025-09-23,In-Store,Credit Card,2025,9,September,Tuesday,57.35,60.46,51.32
T08792,C0158,P027,5,137.15,685.75,2026-03-27,Online,Debit Card,2026,3,March,Friday,93.4,218.75,31.9
T08793,C0833,P020,2,431.54,863.08,2024-08-19,Online,Debit Card,2024,8,August,Monday,247.36,368.36,42.68
T08794,C0287,P003,5,369.55,1847.75,2024-09-24,In-Store,Debit Card,2024,9,September,Tuesday,222.84,733.55,39.7
T08795,C0985,P001,2,321.52,643.04,2024-07-23,Online,Cash,2024,7,July,Tuesday,131.02,381.0,59.25
T08796,C0893,P005,3,213.85,641.55,2026-01-03,Online,Credit Card,2026,1,January,Saturday,87.45,379.2,59.11
T08797,C0967,P008,2,326.69,653.38,2026-01-02,In-Store,Credit Card,2026,1,January,Friday,184.08,285.22,43.65
T08798,C0959,P015,4,424.51,1698.04,2025-01-03,In-Store,PayPal,2025,1,January,Friday,246.69,711.28,41.89
T08799,C0535,P001,5,321.52,1607.6,2025-10-22,In-Store,Apple Pay,2025,10,October,Wednesday,131.02,952.5,59.25
T08800,C0159,P019,4,415.56,1662.24,2025-11-23,In-Store,Cash,2025,11,November,Sunday,243.33,688.92,41.45
T08801,C0008,P002,4,141.14,564.56,2025-01-04,In-Store,Credit Card,2025,1,January,Saturday,65.91,300.92,53.3
T08802,C0070,P004,2,446.63,893.26,2024-12-28,In-Store,Debit Card,2024,12,December,Saturday,190.3,512.66,57.39
T08803,C0739,P005,1,213.85,213.85,2025-03-18,Online,Credit Card,2025,3,March,Tuesday,87.45,126.4,59.11
T08804,C0398,P030,5,85.88,429.4,2024-08-19,In-Store,Credit Card,2024,8,August,Monday,44.13,208.75,48.61
T08805,C0440,P021,3,353.76,1061.28,2025-08-25,In-Store,Credit Card,2025,8,August,Monday,146.37,622.17,58.62
T08806,C0173,P008,1,326.69,326.69,2025-05-09,Online,Cash,2025,5,May,Friday,184.08,142.61,43.65
T08807,C0442,P008,1,326.69,326.69,2025-07-24,Online,Cash,2025,7,July,Thursday,184.08,142.61,43.65
T08808,C0084,P014,1,50.91,50.91,2024-06-17,Online,Debit Card,2024,6,June,Monday,21.84,29.07,57.1
T08809,C0896,P023,5,44.5,222.5,2024-12-03,Online,Debit Card,2024,12,December,Tuesday,20.91,117.95,53.01
T08810,C0061,P027,2,137.15,274.3,2024-12-03,In-Store,PayPal,2024,12,December,Tuesday,93.4,87.5,31.9
T08811,C0598,P011,5,403.88,2019.4,2024-09-21,In-Store,Cash,2024,9,September,Saturday,246.14,788.7,39.06
T08812,C0738,P020,2,431.54,863.08,2025-12-22,Online,Apple Pay,2025,12,December,Monday,247.36,368.36,42.68
T08813,C0807,P004,2,446.63,893.26,2025-03-16,Online,Credit Card,2025,3,March,Sunday,190.3,512.66,57.39
T08814,C0810,P020,3,431.54,1294.62,2025-11-23,In-Store,Cash,2025,11,November,Sunday,247.36,552.54,42.68
T08815,C0441,P022,5,117.81,589.05,2025-06-15,Online,Credit Card,2025,6,June,Sunday,57.35,302.3,51.32
T08816,C0903,P027,5,137.15,685.75,2025-04-05,In-Store,Credit Card,2025,4,April,Saturday,93.4,218.75,31.9
T08817,C0585,P022,4,117.81,471.24,2025-12-25,Online,PayPal,2025,12,December,Thursday,57.35,241.84,51.32
T08818,C0368,P009,1,114.12,114.12,2025-01-03,In-Store,Debit Card,2025,1,January,Friday,65.82,48.3,42.32
T08819,C0092,P020,1,431.54,431.54,2025-01-27,Online,Credit Card,2025,1,January,Monday,247.36,184.18,42.68
T08820,C0863,P001,2,321.52,643.04,2025-11-01,In-Store,Credit Card,2025,11,November,Saturday,131.02,381.0,59.25
T08821,C0532,P018,1,192.37,192.37,2025-10-29,In-Store,PayPal,2025,10,October,Wednesday,108.81,83.56,43.44
T08822,C0795,P029,1,89.71,89.71,2025-08-18,Online,PayPal,2025,8,August,Monday,55.51,34.2,38.12
T08823,C0262,P013,4,478.82,1915.28,2025-12-03,Online,Cash,2025,12,December,Wednesday,239.88,955.76,49.9
T08824,C0719,P010,1,405.67,405.67,2024-09-22,In-Store,Credit Card,2024,9,September,Sunday,163.06,242.61,59.8
T08825,C0263,P026,1,188.24,188.24,2024-11-15,Online,PayPal,2024,11,November,Friday,87.13,101.11,53.71
T08826,C0436,P026,5,188.24,941.2,2025-06-07,In-Store,PayPal,2025,6,June,Saturday,87.13,505.55,53.71
T08827,C0288,P003,5,369.55,1847.75,2025-08-03,In-Store,Credit Card,2025,8,August,Sunday,222.84,733.55,39.7
T08828,C0840,P012,4,173.42,693.68,2025-10-04,Online,Cash,2025,10,October,Saturday,77.46,383.84,55.33
T08829,C0697,P005,3,213.85,641.55,2025-08-04,Online,Apple Pay,2025,8,August,Monday,87.45,379.2,59.11
T08830,C0848,P021,2,353.76,707.52,2026-06-05,In-Store,PayPal,2026,6,June,Friday,146.37,414.78,58.62
T08831,C0349,P024,4,55.0,220.0,2025-02-21,In-Store,Cash,2025,2,February,Friday,26.59,113.64,51.65
T08832,C0571,P007,2,18.14,36.28,2024-06-26,In-Store,Cash,2024,6,June,Wednesday,8.34,19.6,54.02
T08833,C0670,P015,1,424.51,424.51,2024-11-24,In-Store,PayPal,2024,11,November,Sunday,246.69,177.82,41.89
T08834,C0146,P029,5,89.71,448.55,2024-07-19,In-Store,Credit Card,2024,7,July,Friday,55.51,171.0,38.12
T08835,C0313,P010,2,405.67,811.34,2025-09-14,Online,PayPal,2025,9,September,Sunday,163.06,485.22,59.8
T08836,C0636,P009,3,114.12,342.36,2024-12-01,In-Store,Apple Pay,2024,12,December,Sunday,65.82,144.9,42.32
T08837,C0930,P025,4,319.66,1278.64,2025-05-11,Online,PayPal,2025,5,May,Sunday,162.85,627.24,49.06
T08838,C0869,P007,2,18.14,36.28,2025-05-04,In-Store,Apple Pay,2025,5,May,Sunday,8.34,19.6,54.02
T08839,C0416,P019,4,415.56,1662.24,2025-05-30,Online,Cash,2025,5,May,Friday,243.33,688.92,41.45
T08840,C0826,P028,3,325.78,977.34,2024-10-16,Online,Credit Card,2024,10,October,Wednesday,189.84,407.82,41.73
T08841,C0099,P014,4,50.91,203.64,2025-09-23,In-Store,Apple Pay,2025,9,September,Tuesday,21.84,116.28,57.1
T08842,C0143,P004,5,446.63,2233.15,2025-08-15,In-Store,Credit Card,2025,8,August,Friday,190.3,1281.65,57.39
T08843,C0481,P027,3,137.15,411.45,2024-08-22,In-Store,Cash,2024,8,August,Thursday,93.4,131.25,31.9
T08844,C0328,P013,5,478.82,2394.1,2025-04-12,Online,Debit Card,2025,4,April,Saturday,239.88,1194.7,49.9
T08845,C0990,P016,4,404.53,1618.12,2025-06-27,Online,Cash,2025,6,June,Friday,250.37,616.64,38.11
T08846,C0826,P025,4,319.66,1278.64,2024-11-25,In-Store,Credit Card,2024,11,November,Monday,162.85,627.24,49.06
T08847,C0124,P018,4,192.37,769.48,2026-04-28,In-Store,Debit Card,2026,4,April,Tuesday,108.81,334.24,43.44
T08848,C0788,P022,5,117.81,589.05,2026-01-04,In-Store,Apple Pay,2026,1,January,Sunday,57.35,302.3,51.32
T08849,C0009,P019,2,415.56,831.12,2026-01-30,In-Store,Cash,2026,1,January,Friday,243.33,344.46,41.45
T08850,C0535,P027,2,137.15,274.3,2025-08-04,In-Store,Apple Pay,2025,8,August,Monday,93.4,87.5,31.9
T08851,C0898,P019,5,415.56,2077.8,2024-09-29,In-Store,Apple Pay,2024,9,September,Sunday,243.33,861.15,41.45
T08852,C0667,P015,1,424.51,424.51,2026-04-27,Online,Apple Pay,2026,4,April,Monday,246.69,177.82,41.89
T08853,C0379,P006,4,113.23,452.92,2024-07-08,Online,Apple Pay,2024,7,July,Monday,62.46,203.08,44.84
T08854,C0764,P024,4,55.0,220.0,2025-09-02,In-Store,Credit Card,2025,9,September,Tuesday,26.59,113.64,51.65
T08855,C0162,P019,1,415.56,415.56,2025-12-18,In-Store,Apple Pay,2025,12,December,Thursday,243.33,172.23,41.45
T08856,C0975,P025,2,319.66,639.32,2026-03-08,Online,Credit Card,2026,3,March,Sunday,162.85,313.62,49.06
T08857,C0735,P003,2,369.55,739.1,2025-01-29,In-Store,Debit Card,2025,1,January,Wednesday,222.84,293.42,39.7
T08858,C0281,P009,2,114.12,228.24,2025-04-23,Online,PayPal,2025,4,April,Wednesday,65.82,96.6,42.32
T08859,C0156,P002,3,141.14,423.42,2024-10-13,In-Store,Credit Card,2024,10,October,Sunday,65.91,225.69,53.3
T08860,C0001,P017,5,270.43,1352.15,2026-06-04,In-Store,Cash,2026,6,June,Thursday,187.12,416.55,30.81
T08861,C0858,P008,5,326.69,1633.45,2026-05-17,In-Store,Cash,2026,5,May,Sunday,184.08,713.05,43.65
T08862,C0400,P013,1,478.82,478.82,2025-10-09,In-Store,Debit Card,2025,10,October,Thursday,239.88,238.94,49.9
T08863,C0111,P005,3,213.85,641.55,2025-07-23,Online,PayPal,2025,7,July,Wednesday,87.45,379.2,59.11
T08864,C0792,P005,2,213.85,427.7,2026-05-15,Online,PayPal,2026,5,May,Friday,87.45,252.8,59.11
T08865,C0930,P018,2,192.37,384.74,2025-10-29,In-Store,Debit Card,2025,10,October,Wednesday,108.81,167.12,43.44
T08866,C0786,P002,1,141.14,141.14,2024-11-20,Online,Credit Card,2024,11,November,Wednesday,65.91,75.23,53.3
T08867,C0528,P027,3,137.15,411.45,2025-09-21,In-Store,Apple Pay,2025,9,September,Sunday,93.4,131.25,31.9
T08868,C0018,P009,3,114.12,342.36,2024-07-23,Online,PayPal,2024,7,July,Tuesday,65.82,144.9,42.32
T08869,C0680,P001,2,321.52,643.04,2024-06-30,Online,Debit Card,2024,6,June,Sunday,131.02,381.0,59.25
T08870,C0130,P027,1,137.15,137.15,2025-08-29,Online,Cash,2025,8,August,Friday,93.4,43.75,31.9
T08871,C0088,P008,2,326.69,653.38,2024-07-25,In-Store,PayPal,2024,7,July,Thursday,184.08,285.22,43.65
T08872,C0911,P017,2,270.43,540.86,2024-09-18,Online,PayPal,2024,9,September,Wednesday,187.12,166.62,30.81
T08873,C0931,P013,1,478.82,478.82,2026-02-21,In-Store,Credit Card,2026,2,February,Saturday,239.88,238.94,49.9
T08874,C0827,P007,5,18.14,90.7,2025-03-31,In-Store,Cash,2025,3,March,Monday,8.34,49.0,54.02
T08875,C0228,P006,3,113.23,339.69,2025-12-23,Online,Apple Pay,2025,12,December,Tuesday,62.46,152.31,44.84
T08876,C0897,P006,4,113.23,452.92,2025-12-09,Online,PayPal,2025,12,December,Tuesday,62.46,203.08,44.84
T08877,C0047,P026,2,188.24,376.48,2025-07-27,Online,Credit Card,2025,7,July,Sunday,87.13,202.22,53.71
T08878,C0438,P009,5,114.12,570.6,2026-04-06,Online,Debit Card,2026,4,April,Monday,65.82,241.5,42.32
T08879,C0095,P001,2,321.52,643.04,2025-10-06,In-Store,Cash,2025,10,October,Monday,131.02,381.0,59.25
T08880,C0963,P005,5,213.85,1069.25,2025-04-16,Online,Cash,2025,4,April,Wednesday,87.45,632.0,59.11
T08881,C0112,P014,1,50.91,50.91,2026-01-07,Online,Cash,2026,1,January,Wednesday,21.84,29.07,57.1
T08882,C0393,P025,2,319.66,639.32,2025-01-29,In-Store,Debit Card,2025,1,January,Wednesday,162.85,313.62,49.06
T08883,C0997,P011,4,403.88,1615.52,2024-08-20,In-Store,Apple Pay,2024,8,August,Tuesday,246.14,630.96,39.06
T08884,C0532,P008,5,326.69,1633.45,2025-09-11,In-Store,Debit Card,2025,9,September,Thursday,184.08,713.05,43.65
T08885,C0696,P014,3,50.91,152.73,2025-11-02,In-Store,Cash,2025,11,November,Sunday,21.84,87.21,57.1
T08886,C0485,P009,4,114.12,456.48,2025-02-23,In-Store,PayPal,2025,2,February,Sunday,65.82,193.2,42.32
T08887,C0888,P022,2,117.81,235.62,2025-03-20,In-Store,Debit Card,2025,3,March,Thursday,57.35,120.92,51.32
T08888,C0786,P017,3,270.43,811.29,2024-10-07,Online,Debit Card,2024,10,October,Monday,187.12,249.93,30.81
T08889,C0767,P003,4,369.55,1478.2,2025-08-21,Online,PayPal,2025,8,August,Thursday,222.84,586.84,39.7
T08890,C0319,P010,3,405.67,1217.01,2025-03-08,Online,Debit Card,2025,3,March,Saturday,163.06,727.83,59.8
T08891,C0655,P004,3,446.63,1339.89,2024-08-27,Online,PayPal,2024,8,August,Tuesday,190.3,768.99,57.39
T08892,C0120,P029,1,89.71,89.71,2024-11-13,In-Store,Cash,2024,11,November,Wednesday,55.51,34.2,38.12
T08893,C0696,P003,5,369.55,1847.75,2025-05-05,Online,Cash,2025,5,May,Monday,222.84,733.55,39.7
T08894,C0026,P008,3,326.69,980.07,2025-10-28,Online,Debit Card,2025,10,October,Tuesday,184.08,427.83,43.65
T08895,C0258,P002,3,141.14,423.42,2025-07-06,In-Store,Debit Card,2025,7,July,Sunday,65.91,225.69,53.3
T08896,C0568,P027,5,137.15,685.75,2025-04-15,Online,Cash,2025,4,April,Tuesday,93.4,218.75,31.9
T08897,C0986,P029,4,89.71,358.84,2025-08-31,Online,Credit Card,2025,8,August,Sunday,55.51,136.8,38.12
T08898,C0269,P009,4,114.12,456.48,2026-05-19,In-Store,Apple Pay,2026,5,May,Tuesday,65.82,193.2,42.32
T08899,C0446,P003,4,369.55,1478.2,2026-05-12,In-Store,Credit Card,2026,5,May,Tuesday,222.84,586.84,39.7
T08900,C0546,P007,2,18.14,36.28,2026-05-05,In-Store,PayPal,2026,5,May,Tuesday,8.34,19.6,54.02
T08901,C0329,P007,5,18.14,90.7,2024-08-26,In-Store,Credit Card,2024,8,August,Monday,8.34,49.0,54.02
T08902,C0741,P013,2,478.82,957.64,2025-08-22,Online,Apple Pay,2025,8,August,Friday,239.88,477.88,49.9
T08903,C0321,P014,2,50.91,101.82,2025-03-15,Online,Debit Card,2025,3,March,Saturday,21.84,58.14,57.1
T08904,C0734,P019,4,415.56,1662.24,2025-12-31,In-Store,Cash,2025,12,December,Wednesday,243.33,688.92,41.45
